,Gene name,mito,ORF,value,R value,P value,BH
422,SDH6,mito,YDR379C-A,8.914665517164391e-05,0.029630872999299174,0.863792592176851,1.1573636298706487
423,MRPL4,mito,YLR439W,8.909540946056937e-05,0.3646009706499612,0.009235942073919435,0.134412433586402
424,MRPL22,mito,YNL177C,8.886433363321952e-05,0.11894657662075152,0.4106600179714047,0.8367335486816825
425,MSD1,mito,YPL104W,8.880562423183671e-05,0.05039071917173809,0.7365898187561608,1.0772448920872653
426,RML2,mito,YEL050C,8.877195359690877e-05,-0.02259369407493282,0.8788502502064003,1.1658913327020517
427,MRPL15,mito,YLR312W-A,8.866625566719863e-05,0.03450893321970139,0.8119478159702038,1.1240079055325227
428,JAC1,mito,YGL018C,8.834396461807895e-05,-0.07560481350123434,0.6428850673774977,1.0160198384616645
429,MRPL11,mito,YDL202W,8.795369713728108e-05,-0.01395745911005883,0.9233597403880123,1.1876232839890943
430,IMG2,mito,YCR071C,8.770573901031058e-05,0.00992612756529864,0.9460317794171182,1.2038804411559236
431,RAD27,mito,YKL113C,8.713745335688288e-05,-0.21333780620184764,0.13686796257737105,0.5523167339405416
432,MTO1,mito,YGL236C,8.713607271077226e-05,0.0626912416476669,0.6789482877705323,1.038927581286452
433,POS5,mito,YPL188W,8.670615399435318e-05,0.24878405247999627,0.08817268637653665,0.44873599316630264
434,MEF2,mito,YJL102W,8.604755493295629e-05,0.15023687829802307,0.3080919057026933,0.7660300381702735
435,MIX14,mito,YDR031W,8.592930340413799e-05,0.2443769827215847,0.10988895379105704,0.49515180759606725
436,DIM1,mito,YPL266W,8.565725795310619e-05,-0.45694939431229764,0.003452043162581008,0.06824270298281529
437,MRPL50,mito,YNR022C,8.517168384807252e-05,-0.015702525099420998,0.9138117674888591,1.181563797660453
438,CTP1,mito,YBR291C,8.487594570217619e-05,0.13829385978003444,0.33818163272389745,0.765440889421396
439,MRPL49,mito,YJL096W,8.483744516322107e-05,0.0017676998124208755,0.9912483714146931,1.2289539351960306
440,ESBP6,mito,YNL125C,8.450504609743287e-05,-0.0025666500918712534,0.9883249349518091,1.226663501192229
441,ACP1,core,YKL192C,8.436893959469777e-05,-0.20687948730449657,0.14944173258202312,0.5591802247598677
442,IRR1,mito,YIL026C,8.421418164921126e-05,-0.16034219849720774,0.27630239902428166,0.7302582725371277
443,RNA14,mito,YMR061W,8.404024365094584e-05,-0.19987614198161321,0.1640195946739772,0.5821972120238734
444,PPX1,mito,YHR201C,8.368406732300124e-05,-0.21506695817972557,0.1336396460825318,0.547690341045247
445,PET123,mito,YOR158W,8.359834645884292e-05,-0.039719964883863604,0.7841869824956312,1.1077734325217095
446,PTC5,mito,YOR090C,8.347823558913588e-05,-0.04902208097818128,0.7434973455176188,1.0801873074215191
447,ATM1,mito,YMR301C,8.322431856399566e-05,-0.010751266133506838,0.941552987444927,1.2004142468076981
448,FMP25,mito,YLR077W,8.318347229520167e-05,0.04100776673342507,0.7843306374408378,1.107518901753784
449,MSY1,mito,YPL097W,8.310568974556241e-05,0.02361038310038614,0.8720709656042078,1.1616290953715251
450,MRX3,mito,YBL095W,8.259340808468195e-05,0.11941931315255351,0.48785937103088883,0.9018805669868323
451,AEP2,mito,YMR282C,8.226030254227132e-05,0.022180370870045346,0.8836747333449708,1.1682132153226905
452,AGC1,mito,YPR021C,8.207214752541441e-05,-0.023665870302123478,0.8745370318206677,1.1631019439341563
453,TIM17,mito,YJL143W,8.183123722479039e-05,-0.07597662455477561,0.6038598696598564,0.9871896530768206
454,FMP33,mito,YJL161W,8.094628365828178e-05,0.14266637936484391,0.41360424185794586,0.8392325761816523
455,AIM18,mito,YHR198C,8.083439158557427e-05,0.07279931119775249,0.6229125379127989,0.999934700615711
456,MRPS9,mito,YBR146W,8.058542593116133e-05,0.1263996193106997,0.3919538054204754,0.8196160284549225
457,MRP49,mito,YKL167C,8.044058568246067e-05,-0.04759692809027582,0.7427342708168212,1.079766718892042
458,IMO32,mito,YGR031W,7.993464412610907e-05,0.10017146787932246,0.5028980726810295,0.9107288369441995
459,MBA1,mito,YBR185C,7.974012906982387e-05,0.10205118009677147,0.49487626941713136,0.9053098910974
460,DIA4,mito,YHR011W,7.971666126692034e-05,0.10568718215790708,0.4895909625962507,0.9019127886233113
461,MRPL25,mito,YGR076C,7.944670854597697e-05,0.10392771934570118,0.47730643733827416,0.8932355763047319
462,STV1,core,YMR054W,7.942490713924319e-05,-0.10486716168879547,0.4879419084440235,0.9017894227930615
463,LIP5,mito,YOR196C,7.891502376088121e-05,-0.18512615492779536,0.1980633401034655,0.6312922862570848
464,SAM37,mito,YMR060C,7.88148153853981e-05,-0.1085656286306747,0.46263607895031933,0.8799863125751346
465,UGO1,mito,YDR470C,7.881372248125304e-05,-0.012677445335827011,0.931847942362057,1.1929327953876978
466,PUS4,mito,YNL292W,7.794467465677675e-05,-0.3212298131201786,0.02599751816269351,0.2449352950865339
467,MRM2,mito,YGL136C,7.780883092962553e-05,-0.10654608108066144,0.5968454656165084,0.9813516790425283
468,MRH1,mito,YDR033W,7.754719610543587e-05,-0.3262368238979156,0.022155560364442765,0.2235162727032279
469,MRX12,mito,YJR003C,7.743446667346248e-05,-0.12045690878992002,0.4047004992929948,0.8310271435497102
470,RSM10,mito,YDR041W,7.660413340875312e-05,0.06190979758590322,0.6759334081670696,1.0361686490055482
471,CBP4,mito,YGR174C,7.65551773706958e-05,0.279726129391687,0.05973275677806923,0.37795749894726505
472,MSF1,mito,YPR047W,7.509974878935549e-05,0.03904210011234593,0.792194556651629,1.1126510816215898
473,MRPL9,mito,YGR220C,7.497280442459703e-05,0.01522431508593636,0.9173082146618445,1.1834002618421382
474,ECM31,mito,YBR176W,7.48837822052155e-05,0.017491978781009675,0.9070988378237079,1.1800220712655312
475,PET54,mito,YGR222W,7.458857919126094e-05,-0.025390414593985045,0.865475814276589,1.1575781325091647
476,ARH1,mito,YDR376W,7.434404276939304e-05,-0.09197252259004227,0.5386481493538537,0.9391673060362884
477,PPA2,core,YMR267W,7.427303461544986e-05,-0.08634728492279349,0.5595204484027291,0.9529680943911023
478,GPB2,mito,YAL056W,7.373828797208397e-05,-0.023673987822633982,0.887806055333248,1.1707332597801072
479,HYM1,mito,YKL189W,7.373326122702349e-05,0.08988090538298371,0.5713504653806704,0.961150315593651
480,MRP2,mito,YPR166C,7.358418722374757e-05,0.029935613660709157,0.847039626208494,1.1461426396174281
481,MOD5,mito,YOR274W,7.319269401572634e-05,-0.04816615473309397,0.7451074247239236,1.0809193605751086
482,CAT5,mito,YOR125C,7.317536834640843e-05,-0.004513202587765259,0.9788500873315128,1.2219993789646921
483,MAM33,mito,YIL070C,7.285289280133678e-05,0.28262778804868044,0.04673621377909621,0.33473895523457387
484,MMR1,mito,YLR190W,7.264770454866732e-05,-0.013103511946511714,0.9386449783342087,1.1984938681736024
485,MBR1,mito,YKL093W,7.236791944894773e-05,0.07404024444148667,0.6871507624801171,1.0442371062794935
486,COA1,mito,YIL157C,7.229004993719652e-05,0.16678055253044477,0.25205616819896315,0.7054272465142831
487,MDL1,mito,YLR188W,7.227608053485377e-05,-0.03620564288657953,0.8049253925048132,1.120408971252121
488,COX14,mito,YML129C,7.188266507418418e-05,0.007550549647951936,0.9593785059731986,1.21386403641448
489,GNP1,mito,YDR508C,7.166454593104268e-05,-0.26986868155229893,0.060755152452099434,0.3812525163049176
490,RCF2,mito,YNR018W,7.165605931967559e-05,0.06288158049855325,0.6677535538337639,1.0307908617068258
491,SDH5,mito,YOL071W,7.143309049459285e-05,0.1294588767905205,0.3702325303201185,0.7960988706034613
492,COQ4,core,YDR204W,7.100834650075298e-05,-0.11524092452395666,0.4254939381335817,0.8499937315518981
493,TCD1,mito,YHR003C,7.068226350590003e-05,-0.1837938615217098,0.2061778285134147,0.6433651218210569
494,MRPL39,mito,YML009C,7.049780855441426e-05,-0.028225533540898084,0.8664141790759381,1.157701305895569
495,MRPL31,mito,YKL138C,7.044154799659962e-05,-0.09802592567024064,0.5473317034850549,0.946825708608441
496,MSM1,mito,YGR171C,7.025222389679582e-05,-0.046593191159948574,0.7584775467009558,1.091059183897905
497,MRPL36,mito,YBR122C,7.002629424662003e-05,-0.10929829430776991,0.4596035051575881,0.8773898898347481
498,TRM5,mito,YHR070W,6.988324276524334e-05,-0.2694826633938329,0.05842301427238205,0.37347048375990016
499,AFG1,mito,YEL052W,6.966264102385509e-05,-0.041034396852234166,0.7795208689713253,1.1046038416747184
500,PAM18,mito,YLR008C,6.937918239121228e-05,0.08891585236963508,0.5478525814842901,0.947008253058515
501,HNT2,mito,YDR305C,6.934491734208587e-05,-0.06871484376208885,0.646274984941217,1.0180840389216779
502,SHY1,mito,YGR112W,6.866196300311948e-05,0.09154821152849144,0.5405312137403856,0.9410113265421831
503,AIM36,mito,YMR157C,6.835646366062478e-05,0.021960656405986326,0.8835123444551839,1.1682243255506395
504,MSK1,mito,YNL073W,6.801266824966449e-05,-0.01404034844624445,0.9245413120209623,1.1882492623493766
505,IBA57,mito,YJR122W,6.792336544623497e-05,-0.05714733026827417,0.7027991357225707,1.0539675703447453
506,XDJ1,mito,YLR090W,6.682373395259834e-05,-0.036383792002586506,0.8060608441390547,1.1206211735591736
507,COA3,mito,YJL062W-A,6.668546836197188e-05,-0.0183000783791829,0.9143897177407169,1.181640972859721
508,PET112,mito,YBL080C,6.664685684347967e-05,0.027181102474040066,0.8576936729909016,1.152352135780351
509,AIM39,mito,YOL053W,6.651320119053344e-05,0.04555904770909048,0.7636822533585259,1.0934868354557918
510,ICP55,mito,YER078C,6.64256025234577e-05,-0.09499718578941319,0.5207005450166804,0.9236493070316634
511,BOL3,mito,YAL046C,6.601329839411929e-05,-0.09086680996634028,0.5874371797288918,0.9745501599188987
512,TAM41,mito,YGR046W,6.584319058507657e-05,0.19517536005761107,0.24701411981831553,0.6970200410714844
513,GEP7,mito,YGL057C,6.573688490086452e-05,0.03548405784299604,0.8148956813972865,1.1253556351216312
514,MRPL16,mito,YBL038W,6.570595519244381e-05,0.04193241977322339,0.7771899776265999,1.1029003002004032
515,MRPL23,mito,YOR150W,6.520793961148285e-05,-0.07483914340017042,0.609303630562209,0.991586208195458
516,TBS1,mito,YBR150C,6.416044825469345e-05,0.030627757203014333,0.8454186983550434,1.1457626108081032
517,OPI3,mito,YJR073C,6.389429092478037e-05,0.2466115811702995,0.09107642903493882,0.45571527037233467
518,SLS1,mito,YLR139C,6.380633346965313e-05,-0.06387652200275441,0.673214773265091,1.0338547483460312
519,SDH7,core,YDR511W,6.374918954899675e-05,0.3998522263822255,0.004420127610490549,0.08062312761534761
520,TRR2,mito,YHR106W,6.372029368541497e-05,0.1161290056755281,0.43185457373762937,0.8547121771890581
521,MGR2,mito,YPL098C,6.346652834617363e-05,-0.09898095184266943,0.6162921435086295,0.9953809354425089
522,RCF1,mito,YML030W,6.337368402509082e-05,0.14614583953837867,0.3163415336386785,0.7716747824852215
523,ANT1,mito,YPR128C,6.334769776498463e-05,-0.14892209871579587,0.3019908239776479,0.7563592954987594
524,SAM35,mito,YHR083W,6.285684255630913e-05,-0.17290098514239507,0.23991744236886628,0.6863384800514618
525,LIP2,mito,YLR239C,6.283549192033116e-05,-0.040502345367475476,0.8145706034745971,1.125588470255807
526,MRP10,mito,YDL045W-A,6.227953808191587e-05,0.18457381376149806,0.22483237881155402,0.6645866339978519
527,CBP2,mito,YHL038C,6.22371818276963e-05,0.00037008458531319864,0.9979863701628303,1.2312818852658296
528,PET127,mito,YOR017W,6.186114492469739e-05,-0.05604434415488032,0.7051712810920574,1.0554423550699503
529,MRS1,mito,YIR021W,6.096782726823115e-05,0.006453053838850008,0.9656624374151043,1.2168627619600798
530,MRX4,mito,YPL168W,6.0463257305983256e-05,0.5054766840413895,0.0051560594508249045,0.0895112858975694
531,SCO2,mito,YBR024W,6.037750208293565e-05,0.05880680477436997,0.6945830741514485,1.048542976648843
532,ATG9,mito,YDL149W,6.007479600981654e-05,0.18992339034388944,0.24683976165262028,0.6971032079702406
533,ARG2,mito,YJL071W,5.9393015039202555e-05,-0.04551169113477515,0.7587201815408805,1.0911787303910057
534,CCM1,mito,YGR150C,5.9200206590254326e-05,-0.0886028281864789,0.5581785363808165,0.9525801369373216
535,TGL2,mito,YDR058C,5.900299666464432e-05,-0.03915380162548453,0.8206424299190139,1.1287340077711754
536,HER2,mito,YMR293C,5.892088482856888e-05,0.021555248294749297,0.8992334035083487,1.176277773952401
537,RSM26,mito,YJR101W,5.80393786606403e-05,0.0002765510095394749,0.9984791937566925,1.2305581414947344
538,TIM8,mito,YJR135W-A,5.777933855478799e-05,0.07009825879256838,0.6396376164510142,1.0134633533761728
539,YSC83,mito,YHR017W,5.7741806579630554e-05,-0.021909034536209945,0.8837842849464104,1.1681322722769947
540,CEM1,mito,YER061C,5.767734185811467e-05,0.016477880946757555,0.9095732586774615,1.1798750406512113
541,RIM2,mito,YBR192W,5.748493265924546e-05,-0.1004713909697973,0.49684646686496925,0.9064896861446758
542,VAM6,mito,YDL077C,5.728199769052587e-05,-0.11695849127199437,0.4388819153534085,0.8616395812334425
543,VPS54,mito,YDR027C,5.720374162022119e-05,-0.10126769456653104,0.4887130700435067,0.9015095466821968
544,FOL1,mito,YNL256W,5.7005198731703024e-05,-0.3346486178445683,0.020078726319733835,0.2106418528021157
545,LAM5,mito,YFL042C,5.69899029777867e-05,0.05674254192707852,0.7079896020577956,1.0575778288000266
546,FMT1,mito,YBL013W,5.6920924881933766e-05,-0.005735099413058104,0.9712454558206223,1.2191813025900269
547,MRF1,mito,YGL143C,5.690887450428793e-05,0.03347388955699151,0.825213312528939,1.1316076699474624
548,PIS1,mito,YPR113W,5.684444406593626e-05,-0.22476394546474845,0.1165835461730505,0.5105194979664951
549,MRH4,mito,YGL064C,5.683796311178956e-05,-0.046512197191292064,0.7562163641280035,1.090558703486305
550,AIM23,mito,YJL131C,5.6198218299969064e-05,-0.008660817317003836,0.9539256487220956,1.2094256602889961
551,MRX10,mito,YDR282C,5.5915139223514745e-05,0.2756513090151394,0.09866901879148059,0.47261630849700786
552,MSE1,mito,YOL033W,5.576228740864459e-05,0.11301214418245546,0.44944696087412395,0.8708830629968861
553,SCO1,mito,YBR037C,5.544819641163862e-05,0.01365797450822413,0.9249994568073207,1.188168316349685
554,MSW1,mito,YDR268W,5.533003565240816e-05,-0.1101718253104988,0.44626806821682163,0.8689079381164418
555,INA17,mito,YPL099C,5.52593507381387e-05,-0.015043572742537769,0.9218679361514701,1.1865970423929348
556,QRI7,mito,YDL104C,5.51271513624987e-05,0.0875871154978338,0.5627170542936396,0.9562694786008683
557,CBS2,mito,YDR197W,5.508588092218094e-05,0.09945711809685504,0.5581006779699338,0.9526849606474538
558,FYV4,mito,YHR059W,5.469814543417107e-05,-0.0453655908524278,0.7839066347979199,1.1076061520383746
559,PHO91,mito,YNR013C,5.467522932426046e-05,-0.2737395663032916,0.05440567225984718,0.3612959206382084
560,MCD1,mito,YDL003W,5.448737012793832e-05,-0.1772810201808368,0.22803385569298315,0.6682740243958889
561,IMP1,mito,YMR150C,5.4393614389994174e-05,0.16010440966203246,0.36573243637513597,0.7926520484175951
562,MRPL7,mito,YDR237W,5.4019989116239705e-05,-0.08972785980294369,0.5441883457501195,0.9428187145214837
563,TCM62,mito,YBR044C,5.3754385286653893e-05,-0.021088072763351718,0.8881108136749419,1.170909399679376
564,YSP2,mito,YDR326C,5.359791748863605e-05,-0.27286223549942895,0.0665503155016111,0.39651930142074904
565,ORT1,mito,YOR130C,5.3387895240885285e-05,-0.14378859618710763,0.3349238191739504,0.7631175626748238
566,PKP2,mito,YGL059W,5.324566043570844e-05,0.03131060780815639,0.8363494416316521,1.1393408047720575
567,MIX23,mito,YBL107C,5.323164560158806e-05,-0.037013363726251566,0.8092537717788258,1.1220952359552339
568,ZIM17,mito,YNL310C,5.3180057789482146e-05,-0.33271684035790955,0.03354354351646681,0.28715624236875215
569,TIM12,mito,YBR091C,5.312791210003638e-05,0.025046163172554193,0.8702725326153141,1.1610423489543102
570,CDC14,mito,YFR028C,5.3087170502559996e-05,-0.25408717888498616,0.07498206021629789,0.41936000971339127
571,BCS1,mito,YDR375C,5.302052563339439e-05,-0.023480358390199713,0.8714207999575243,1.1609891452492143
572,LAM6,mito,YLR072W,5.2876731808435106e-05,-0.11289629857483424,0.45505112665462777,0.873575556081295
573,PNT1,mito,YOR266W,5.283500657949962e-05,0.05021264145633306,0.7432407961237617,1.080043986719042
574,AAT1,core,YKL106W,5.275875231053451e-05,-0.2520594537836524,0.07741520430062575,0.42565916191019304
575,RRG7,mito,YOR305W,5.263654312982475e-05,-0.012305606241200298,0.9524243195149656,1.2084181683328445
576,MRX1,mito,YER077C,5.2577049045612564e-05,-0.07068318541419771,0.6406515477292416,1.013661019307891
577,TRZ1,mito,YKR079C,5.2378216598558234e-05,-0.202603901354662,0.1626714318027522,0.581637529289506
578,GEP3,mito,YOR205C,5.2021392934897546e-05,-0.013396681730186866,0.9295873140399941,1.19182328547958
579,VNX1,mito,YNL321W,5.1842948951304874e-05,-0.09071789690551423,0.5487832953458489,0.9467030870531163
580,LEU5,mito,YHR002W,5.165714819824927e-05,0.25239535769834986,0.1317882953141089,0.5440144477661466
581,MTF1,mito,YMR228W,5.1527771676798724e-05,-0.10521597700511794,0.4815210610914571,0.8950011026808605
582,SLM5,mito,YCR024C,5.142093164224298e-05,0.006857508369727548,0.9635116882539123,1.21594463978907
583,YPK9,mito,YOR291W,5.1135153448996135e-05,-0.16251531481831458,0.26456077697024716,0.7175240739399248
584,SHE9,mito,YDR393W,5.074033534761304e-05,0.024670771082459606,0.873700127456861,1.162667095681893
585,MRPL27,mito,YBR282W,5.034615087366857e-05,0.018328368721426444,0.9005259725278504,1.176843265588555
586,DRE2,mito,YKR071C,5.028889722772622e-05,-0.434110148516539,0.0016341242820184522,0.040206511111533144
587,MSH1,mito,YHR120W,4.999360749428177e-05,-0.05809131852899682,0.7218013432608907,1.0651825648121882
588,RRG1,mito,YDR065W,4.9944160141846664e-05,0.5474098615108061,0.012482181555724225,0.16078742342966798
589,PUS9,mito,YDL036C,4.909726286671765e-05,-0.11638277271821332,0.4464525140124592,0.8685253685566613
590,CYT2,mito,YKL087C,4.8859998734080024e-05,-0.020648693651446143,0.892902799816512,1.1729316594478476
591,GEM1,mito,YAL048C,4.8440555961370024e-05,-0.07876478258953372,0.5987058730877779,0.982285481391317
592,AI1,mito,Q0050,4.826556110271232e-05,-0.09120169945402273,0.6023323988323404,0.9861066558193414
593,OAR1,mito,YKL055C,4.793798206174805e-05,0.5961084258273893,0.0006438760281692615,0.019401374593294045
594,DSS1,mito,YMR287C,4.7700024506220906e-05,-0.13542472640557787,0.3640812434270605,0.7913300619768331
595,CAF4,mito,YKR036C,4.7574726599298424e-05,-0.21864025482844124,0.1398124603418192,0.5566456511862883
596,FMP32,mito,YFL046W,4.754165773471823e-05,0.13906250927985195,0.35668479489979843,0.7844771694902319
597,CBP1,mito,YJL209W,4.741792776615436e-05,0.14396386142237988,0.4022131572356119,0.8281571328993335
598,COQ8,core,YGL119W,4.71240389579052e-05,-0.015485967778044018,0.914996014657754,1.1819778546287134
599,MSR1,mito,YHR091C,4.7058946552479005e-05,-0.014577507194160498,0.9242814137715333,1.188361817706257
600,MPC1,core,YGL080W,4.688240240626535e-05,-0.0025482255843923755,0.986285623795067,1.2259119874174558
601,MMT2,mito,YPL224C,4.68507709301946e-05,0.033520787921590134,0.8249722567871283,1.1317308937873962
602,AEP3,mito,YPL005W,4.6647548598083006e-05,0.21775410847128135,0.2477033382872127,0.6975260740570337
603,PHR1,mito,YOR386W,4.649258499149046e-05,-0.005237799343436312,0.9727593796075173,1.219068185510337
604,CLD1,mito,YGR110W,4.636580452209969e-05,0.08495571341488029,0.5834844355740754,0.9717637057040847
605,MCP1,mito,YOR228C,4.609106304393256e-05,0.6722445917854144,0.00023253394431079069,0.008597471238301665
606,RSM22,mito,YKL155C,4.6083929583800986e-05,-0.06542331234781948,0.6551496230009991,1.0245138137464183
607,YVC1,mito,YOR087W,4.567897393521353e-05,-0.12002145428049545,0.40641356982408505,0.832794732653308
608,ERV2,mito,YPR037C,4.558488048382581e-05,-0.10320204981478204,0.48999767237305636,0.9019332828395332
609,MRP21,mito,YBL090W,4.515796677359743e-05,-0.109728106630713,0.4678832334871048,0.8850446120165367
610,BFA1,mito,YJR053W,4.473501664673675e-05,0.41937813858609363,0.02105848465004841,0.21692776356375168
611,ECM18,mito,YDR125C,4.4438710609748545e-05,0.6582801020258353,0.0002565015772596027,0.009382196729709531
612,COX23,mito,YHR116W,4.4092400071696695e-05,-0.049712355534730045,0.7428439415569041,1.0796966766360443
613,MRPL51,mito,YPR100W,4.4077819093871985e-05,-0.08575399519393676,0.5579679154411632,0.9529339679444585
614,CSM1,mito,YCR086W,4.382001344983479e-05,-0.14042464474775954,0.4004055501891608,0.8264254566366505
615,AIM22,mito,YJL046W,4.374278049839899e-05,-0.003628631928888792,0.9809057800781775,1.2234492224169828
616,EXO5,mito,YBR163W,4.357337146382226e-05,0.4095640819986227,0.058372099069096475,0.37349406700899895
617,IMP2,mito,YMR035W,4.341597864561111e-05,0.31572209724795497,0.10170421827129757,0.4791025158234679
618,GTF1,mito,YGR102C,4.296507745306221e-05,-0.030626378710502458,0.8380738285132046,1.1407810919463321
619,LAM1,mito,YHR155W,4.282054773474863e-05,0.1842677468003336,0.32967374303437713,0.7582274385861263
620,GUF1,mito,YLR289W,4.275869010182825e-05,0.19697366290826576,0.22940370810689537,0.669420376898961
621,SOV1,mito,YMR066W,4.205867449303312e-05,-0.08277587393838137,0.5887964080243109,0.9751494990039434
622,PET494,mito,YNR045W,4.1722957243787394e-05,0.5710694157401992,0.0012146145711738024,0.03258024967383846
623,ISA1,mito,YLL027W,4.142390295876807e-05,-0.04399581825215103,0.7820452312724574,1.1068051690261966
624,CAB5,mito,YDR196C,4.13402051770638e-05,-0.050176092262621624,0.7293105699378075,1.0709498279035214
625,ISA2,mito,YPR067W,4.130797788697081e-05,-0.10874651054160954,0.5041659859970227,0.9103736389175383
626,FMC1,mito,YIL098C,4.116527580194756e-05,0.026527914603797952,0.8549013305779084,1.1504082433902998
627,ISU2,mito,YOR226C,4.05678587427563e-05,-0.3271948141795523,0.07757802321693667,0.42484682049947703
628,PTC6,mito,YCR079W,4.012371657886399e-05,-0.02864784972043451,0.8535463028114252,1.149263132131919
629,MSS18,mito,YPR134W,3.974868258505779e-05,0.06567009442618744,0.6682179693760546,1.0310423890214784
630,MRP17,mito,YKL003C,3.9443952334875864e-05,0.10087416834980684,0.5582913828750312,0.9522975209140183
631,MTG2,mito,YHR168W,3.9317538063463e-05,-0.04644527519966944,0.7619200171169864,1.0925645528469994
632,SAT4,mito,YCR008W,3.9213449607561866e-05,-0.34463637534381814,0.03955374906219903,0.308492181967436
633,FAU1,mito,YER183C,3.9185836228756615e-05,-0.2636369696264061,0.12027337769770856,0.516428062430839
634,PUS5,mito,YLR165C,3.884356739133432e-05,0.4644723586721689,0.045126155004773134,0.331183369348335
635,PET309,mito,YLR067C,3.880817735974429e-05,0.17951504821044173,0.28084222289166766,0.7362824088075918
636,MDM36,mito,YPR083W,3.876442067153673e-05,0.05412195126118411,0.7240108757338661,1.06706192415851
637,RRG8,mito,YPR116W,3.8723289421306814e-05,0.2885524800150025,0.1714861409738963,0.5927060152912839
638,DUO1,mito,YGL061C,3.869870223174749e-05,-0.22241888270469273,0.12864978947155625,0.5352582481663289
639,PKP1,mito,YIL042C,3.8653819591537186e-05,0.11813615703763662,0.4290214950717566,0.8525586944482321
640,YAH1,mito,YPL252C,3.861725583811763e-05,-0.16734365821740402,0.3599531381130203,0.7868582501415976
641,CYC2,mito,YOR037W,3.84816457341604e-05,0.4265357816956961,0.016718704915825153,0.19284307187899502
642,DML1,mito,YMR211W,3.846126670583652e-05,-0.11119212462188559,0.46712228543725676,0.8853190447189904
643,TIM18,mito,YOR297C,3.8436498902860264e-05,0.2640452119041682,0.15118876332281755,0.5629456402439151
644,PGS1,mito,YCL004W,3.82153920258965e-05,0.1876511849332844,0.25264387578633996,0.7062051942699491
645,IRC3,mito,YDR332W,3.806145695993803e-05,0.3455946234359806,0.06631852628020667,0.3954827548008837
646,MRM1,mito,YOR201C,3.799846625238075e-05,0.07577562673486167,0.6377308950373126,1.0125532316748418
647,PET100,mito,YDR079W,3.79877014008322e-05,-0.008244563415854183,0.9556483187873404,1.2109363654141179
648,COQ10,mito,YOL008W,3.7748049813315756e-05,-0.1969111215269001,0.2496977326385823,0.7005465509630447
649,FUN14,mito,YAL008W,3.7223216874208336e-05,0.00026205361469906595,0.9987718189490783,1.2304753677254494
650,AEP1,mito,YMR064W,3.7145758596258595e-05,0.12437479271147661,0.4632956013649888,0.8800171933730974
651,MDM35,mito,YKL053C-A,3.698960451832193e-05,0.11871651016168812,0.43198437683973867,0.8547217638367985
652,ATP23,mito,YNR020C,3.657275521154236e-05,-0.027474247506102587,0.8594845416110042,1.153625248159197
653,MRS4,mito,YKR052C,3.65153703847662e-05,-0.056850709485917264,0.7042712785722673,1.0547877261734855
654,MNR2,mito,YKL064W,3.6489598444632454e-05,0.04455329110675469,0.7611485199475574,1.0926035417505335
655,OAF3,mito,YKR064W,3.6401184752960874e-05,0.028631056455008862,0.8645125669217317,1.1581014409997346
656,UTP23,mito,YOR004W,3.628447912744399e-05,-0.40488152198799027,0.0039054530867406773,0.07379364395940947
657,NAM8,mito,YHR086W,3.6211367430521395e-05,-0.24522226079079582,0.09297202691815934,0.4618218330575235
658,MCT1,mito,YOR221C,3.618111773854942e-05,-0.07423432412566633,0.616057118180773,0.9952363458565157
659,COX19,mito,YLL018C-A,3.574606703246758e-05,-0.31781991815342797,0.07148300830658538,0.40984390345100086
660,ECM19,mito,YLR390W,3.49018904291601e-05,0.10942970479104572,0.46910173692004375,0.8868590051224707
661,MIP1,mito,YOR330C,3.479155289061709e-05,0.20054011822937445,0.287976068929649,0.7424637434899356
662,POR2,mito,YIL114C,3.4784381333285835e-05,-0.17870308237101695,0.24579300436552715,0.6958709229553831
663,COX16,mito,YJL003W,3.475662288606211e-05,0.08228699398554207,0.6184779111643356,0.9970277898571897
664,SEN15,mito,YMR059W,3.455816354886154e-05,-0.06696705810242752,0.7730298897937498,1.0997347017864492
665,INA22,mito,YIR024C,3.446717701781797e-05,-0.04356501755034397,0.7712330598187311,1.0992361177662264
666,IMA1,mito,YGR287C,3.440041746467063e-05,-0.04961556912907616,0.7520339588357101,1.0877378469943448
667,AIM25,mito,YJR100C,3.436644236544976e-05,-0.048062006254043256,0.7538869077822536,1.0890362089188204
668,MPC2,core,YHR162W,3.417545805377204e-05,-0.18539939198440655,0.33561197724592706,0.7634140087669242
669,CPT1,mito,YNL130C,3.3956934259271506e-05,-0.09775613216421834,0.5086074547984553,0.9130905487720299
670,VMS1,mito,YDR049W,3.3937260696028455e-05,-0.21281251850908897,0.14207506330716224,0.5610816587881003
671,MMM1,mito,YLL006W,3.3918683345227866e-05,-0.1602205461732864,0.29309415622141605,0.7466532694802555
672,SUV3,mito,YPL029W,3.3701755783641245e-05,-0.04434195936382966,0.7698209148693999,1.0981386981661512
673,PIF1,mito,YML061C,3.3568747716212725e-05,-0.20179951487486172,0.2117692267586479,0.6513046362541149
674,PPT2,mito,YPL148C,3.344779509623755e-05,0.005403070330612555,0.9835802729173349,1.224106453194063
675,MSS2,mito,YDL107W,3.336334761903492e-05,0.07724162496921765,0.635687572226306,1.0114219572058463
676,SWS2,mito,YNL081C,3.25011126591989e-05,-0.14369714863924518,0.49317248867389984,0.9041275321708591
677,FMP23,mito,YBR047W,3.220706833098904e-05,0.7598427452317104,6.437843221995957e-05,0.003079359974716947
