,LFQ Intensity A549_1,LFQ Intensity A549_2,LFQ Intensity A549_3,LFQ Intensity GAMG_1,LFQ Intensity GAMG_2,LFQ Intensity GAMG_3,LFQ Intensity HEK293_1,LFQ Intensity HEK293_2,LFQ Intensity HEK293_3,LFQ Intensity HeLa_1,LFQ Intensity HeLa_2,LFQ Intensity HeLa_3,LFQ Intensity HepG2_1,LFQ Intensity HepG2_2,LFQ Intensity HepG2_3,LFQ Intensity Jurkat_1,LFQ Intensity Jurkat_2,LFQ Intensity Jurkat_3,LFQ Intensity K562_1,LFQ Intensity K562_2,LFQ Intensity K562_3,LFQ Intensity LnCap_1,LFQ Intensity LnCap_2,LFQ Intensity LnCap_3,LFQ Intensity MCF7_1,LFQ Intensity MCF7_2,LFQ Intensity MCF7_3,LFQ Intensity RKO_1,LFQ Intensity RKO_2,LFQ Intensity RKO_3,LFQ Intensity U2OS_1,LFQ Intensity U2OS_2,LFQ Intensity U2OS_3,Gene name
4191,6.710701948167457e-06,4.943060289905879e-06,,6.707790904307027e-06,9.018509493950273e-06,1.071108031189122e-05,,5.377278601240367e-06,5.0224513402304225e-06,,,9.826253108709768e-06,4.607349358379775e-05,3.856849848822237e-05,6.654088810779717e-05,2.6539152675711162e-05,1.3855638086918437e-05,6.079758108501329e-05,,,1.6468129803449414e-05,,,2.4688353173188436e-06,,,,0.00012755997959861193,8.469425300134001e-05,5.0746720300911654e-05,1.0020145433071663e-05,5.916101806161201e-06,3.559144771902111e-05,GLRX;GRX
4192,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.3814388127838796e-06,GLS
4193,0.00014675366306210355,0.00010779780246286024,0.0007258364558472627,0.00021637571515165305,0.000239915754042719,0.00023274120347535556,2.7212477132763817e-05,3.4477878765087e-05,4.0187106499204305e-05,0.00010928396316317483,0.0001144436216223424,0.00015018098439447598,,,,,,,,,,7.192205024240582e-05,5.961327233069696e-05,0.00011698148266266077,3.11907233939635e-05,,9.668361516350206e-06,6.679399828897011e-05,,,0.00024996144404718795,7.909511081818171e-05,9.076484153099432e-05,GNG12;DKFZp762E193;hCG_1640926;RP5-975D15.2-001
4194,0.000468586691966287,0.000476402363628515,3.75810385191115e-05,0.00027511578954383194,0.00028193744959975847,0.00023117095954245046,,,,0.00016407765340247803,0.00021925807295560784,0.00021346906441503154,0.00012327049628751277,0.00013360531387843108,0.00010091520180237409,,,,6.0248140095359646e-05,8.220137405828192e-05,1.496043706450107e-05,0.00024893849469994895,9.90015426951725e-05,7.317910968623098e-05,7.949420076304847e-05,3.586840265086297e-05,3.0292902081321233e-05,0.00016961702479915557,0.0002534748892190685,7.060947453704062e-05,,,,GST12;MGST;MGST1
4195,,7.4106773908706495e-06,,,3.583263673667226e-06,5.757398305892093e-06,7.054172525533157e-06,2.2553738371687738e-06,3.8762942573155065e-06,8.28480777326384e-06,,3.126280535584781e-06,1.089963975966623e-05,5.132603687804298e-06,1.2305282627255526e-05,1.557012334020121e-05,,7.109733149651293e-06,2.132223101859272e-05,,5.803998365903809e-05,1.2846980327674505e-05,4.4624253295053726e-05,9.59272780453621e-06,1.7662429741109097e-05,2.2624971270755117e-05,5.350765041998412e-06,8.395922886893041e-06,,4.023471964967312e-05,,8.660353886273118e-06,2.3158885404242653e-06,JM3;TIM17B;TIMM17B
4196,3.098381924056397e-05,3.0264388794643622e-05,3.0197971943086e-05,4.1228972951038325e-05,5.084377249993033e-05,5.572605197466769e-05,,,3.948169032551109e-05,2.3684348140735037e-05,1.104451356159849e-05,6.36070049731146e-05,0.00017798366460446558,0.0002058456679574084,0.00016887081252944322,,,,,,,2.3151389365418318e-05,3.6399210346606596e-05,2.662613449838686e-05,3.545916032697811e-05,2.1996725559955833e-05,2.0789444310004282e-05,3.4440578769988216e-05,4.161902883785813e-05,,7.342298301441046e-05,2.7243609012634542e-05,5.228325934691391e-05,KIAA0062;SLC39A14;ZIP14;hCG_15998
4197,9.680369848954507e-06,1.2458016666118132e-05,,5.6066121816138145e-05,3.432525456849848e-05,1.6945924832818605e-05,,,1.0187737300924166e-05,1.2589672599978078e-05,,6.018551023241303e-06,2.121984193041455e-05,3.4897131635718644e-05,,,,,,,,1.9257373739260808e-05,2.6605716681346336e-05,7.236892499751105e-06,1.0614228855206653e-05,4.637138169048692e-05,6.966118870753603e-06,8.803927167829561e-06,1.3516210347751704e-05,,1.5416046973117253e-05,8.498976704816653e-06,2.9168537462595272e-05,LMF2;TMEM112B;TMEM153
4198,3.125424054373175e-05,9.132357568598947e-05,5.218993756145205e-06,4.101998680098583e-05,5.331516612989759e-05,2.416931131265701e-05,8.322907675350187e-05,4.8531592038198265e-05,6.987675647724737e-05,6.095908452882475e-05,4.438779716439786e-05,3.3509422761869424e-05,6.064292554899302e-05,2.939447660957551e-05,3.971161898797087e-05,7.275503481767853e-05,,4.940254251910487e-05,9.038401812068584e-05,3.492754631094441e-05,2.563712267367211e-05,9.722099445934427e-05,7.0974274533307e-05,9.985162141796478e-05,4.7444781106248985e-05,0.00014165406322839052,5.612791130206609e-05,0.0001205475646777906,4.009792894468407e-05,2.8326243201451558e-05,2.436032202016543e-05,5.628693995846746e-05,3.808681476540605e-05,MRPS17;HSPC011;RPMS17
4199,2.7502675856772225e-05,1.5333450923840375e-05,,9.809988907073973e-06,1.3024971053576034e-05,2.8103944275869704e-05,3.800091703502391e-05,5.0787699139615443e-05,6.543193108951933e-05,1.4213971366378916e-05,,1.4851213676471064e-05,8.573953907272143e-06,1.302853942960413e-05,4.382920497745304e-05,1.395706345143115e-05,2.095644109250482e-05,4.8338959796905206e-05,3.0354049950220115e-05,4.425772410671466e-05,9.117636660413441e-06,1.2670421398899827e-05,1.730828198454783e-05,2.1007778101603027e-05,1.774943149103935e-05,1.6053806957716547e-05,2.8229610179058004e-05,2.7582996296435506e-05,3.6386220073798297e-05,7.227664411244696e-05,3.552564935826851e-05,2.1342664569125882e-05,5.63371215587088e-05,MTH2;NUDT15
4200,3.4706750225642733e-06,,,3.2506971933652477e-06,,5.225781844019762e-06,3.111537769875185e-06,4.657131899506169e-06,4.587031661354748e-06,4.326537140819212e-06,,4.3399621974954515e-06,,,,,,,1.025419671113528e-05,,,8.978546973177512e-06,6.304257765341174e-06,7.027002716984446e-06,4.224773664657559e-06,,2.8587809605527674e-06,4.788819204174723e-06,,,4.739385384928616e-06,8.126969668237848e-06,5.168275471955718e-06,NFYC;DKFZp667G242;RP5-1066H13.1-015;RP5-1066H13.1-012;hCG_22867;RP5-1066H13.1-003;RP5-1066H13.1-011;hCBF-C;RP5-1066H13.1-010
4201,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NOGOC;KIAA0886;My043;NOGO;RTN4;SP1507;hCG_1784307
4202,1.29483953255481e-06,,,2.0665909171242113e-05,3.216205326135565e-05,1.1053460806934417e-05,1.0828868430108406e-06,,,,,,,,,3.762530705951025e-06,,,,,,3.4714831299469674e-06,6.944371755979721e-06,6.450303082578824e-06,,,,,,,,,,NUDT18;hCG_23801
4203,6.668588978609698e-05,4.8400283727365804e-05,0.00019659061318233882,3.905444912153474e-05,4.5718162484605996e-05,2.5588467441984262e-05,9.947983977279992e-05,7.617518861086226e-05,5.120622236228235e-05,8.467095071985382e-05,5.249423278650696e-05,5.8051566924032876e-05,6.089324867914565e-05,3.3285549552876286e-05,1.9248442453951254e-05,0.0001310708309954587,7.084978406194148e-05,9.646889426166537e-05,6.752189845333031e-05,7.81827742892587e-05,,5.2381274254708325e-05,5.754465121017255e-05,4.573546736629521e-05,7.911930201533563e-05,4.748867325894298e-05,3.422834344662449e-05,5.590111123242284e-05,2.7204324208121452e-05,,7.61815886487688e-05,2.2855916400337894e-05,4.549814115487562e-05,PHF5A
4204,,,,,,,2.7456620252033286e-06,,3.0751176629516944e-06,,,,,,,,,3.595301373126679e-06,6.301611782117738e-06,,8.33409183053786e-06,,,,,,,,,,,,,PMF1;hCG_1999356;RP11-54H19.4-002
4205,0.00010440010857150142,0.00019671474196705506,0.0013878284217096882,0.00011834570912695847,0.00016385653500520562,4.645754707901283e-05,7.095174435641584e-05,0.0001704188138552651,7.985437920739915e-05,4.520634928158454e-05,5.3102698717859884e-05,7.504606871546493e-05,9.54656523210136e-06,2.0062762481040666e-05,,1.8829728273751782e-05,,2.4260977810422815e-05,1.8625658865641365e-05,0.00010032567194480514,7.459440969360825e-05,4.290955978762443e-05,0.00014609419577947877,6.597966732364503e-05,7.618236439487976e-05,0.00022278555902132785,0.0003102657816126571,1.1335624237005776e-05,,,5.253660746880715e-05,0.00010061451518396397,7.484652709678291e-05,RBM3;RNPL
4206,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.1652737937564636e-05,,,,RFX3
4207,,,,,,,,,,,,,,,,,,,,,4.384623240542748e-06,,,,,,,,,5.984157005989543e-05,,,,SIX4;AREC3
4208,0.0003529766282889407,0.0002898410588046691,,0.00020977054971082945,0.00033666871921267995,0.0002336470358116535,0.00047639706488643546,0.0003871974943465401,0.00044229470257974344,0.0002660109022600705,0.0002175056750349885,0.00014063096170000185,0.00023271487523091224,0.0007223800302342346,0.00018459400522743662,0.0002251443500392056,0.0003629389102810777,0.0003256269194198311,0.00039791164076271777,0.00011459880188419879,,0.00023875806971415854,0.00031692460816987856,0.0003127779446538313,0.00016927602308037216,0.00038826123927021355,0.00030538301678326526,0.0002485194827947523,0.00040199712019342885,0.00015427621648699493,0.00011666780442863231,0.00021389549557785368,0.00047836968916094313,SNRPC;hCG_16077;RP3-375P9.1-001;RP3-375P9.1-002
4209,0.0002072907631001105,0.00015971838403449568,0.0002357337567107246,0.0001773382899440178,0.00015205327085866143,0.0001336140953785533,0.00017050223533750076,0.0001984602518806782,0.00040461291195021277,0.000330056611140901,0.00017568941340340816,0.00028702184162120197,0.0001823241277115387,0.0001740166211004993,0.0002605311119251714,0.00026685113411196104,0.00028323148600361496,0.0007578692750922467,0.00021966792337756755,0.00018178166508632784,0.0007018111786335986,0.00014271415784633063,0.00017324948889136196,0.000534621132386829,0.0001033452326536846,0.0002677312319676035,0.0003767045631944744,0.00020299177498573538,0.000165149377834983,0.0003486414182330813,0.00012541226889578003,0.00016572790441949747,0.00022938322466076414,SNRPD3
4210,1.152911444598833e-05,1.40072186362302e-05,0.00012544281096811725,1.2132506042638042e-05,2.1956988115255198e-05,2.515297016459124e-05,4.95556386052409e-05,5.1162356343088286e-05,5.587000854720998e-05,2.0618992289987715e-05,1.9802343641529767e-05,4.3994354166987004e-05,,,2.4303543157915144e-05,,,1.671630554206976e-05,8.371757588241578e-05,3.4874507015893556e-05,6.690957656830163e-05,9.489647031520701e-06,2.2739397948404258e-05,1.7735772993711715e-05,3.056978943360386e-05,6.127834627165545e-05,5.630952722816887e-05,2.3711194942699804e-05,7.710720161182228e-05,7.901362366804815e-05,4.0759516622561415e-05,1.1368486198091238e-05,1.695530684521653e-05,SSSCA1
4211,0.0001847693582134033,0.00011729511017586472,8.678861888948962e-05,0.00023533337124134404,9.617534808343375e-05,0.00023523843186737983,0.0003239925896155898,0.00029912350304689796,0.00032434016835345634,0.00016415171945523448,0.00019021711601078644,0.00027757474318957373,0.0001605262810678091,8.783158734627067e-05,0.00010543446362818434,0.0003003565124184479,4.9541999538046446e-05,0.0002159097729058505,0.0004023024194799095,0.00032967125179133395,0.00015018282920743832,0.00011871840662236037,0.00020085699550334633,0.0001292989867221795,0.00023570264021810147,0.0001260860491193115,0.00019252355881109668,0.0002948379895188883,,0.00015240667191965048,0.00029936706873670327,0.00014359775124555218,0.0003046994383845238,TCEB1
4212,,,,,,,,,,,,,2.809507167953099e-08,,,,,,,,,,,,,,,,,,,,,TF
4213,,,,1.7411112284162355e-05,2.027560242744326e-05,3.7723959998861856e-05,,,3.264635792563796e-06,3.973538600088637e-06,,6.608622530736672e-06,3.428728871844996e-05,3.9426999890250274e-05,2.3211413747022434e-05,,8.817846429331006e-06,2.7093511778872273e-06,,,3.409339745895087e-06,,,,2.6978540252988193e-06,,,8.897386182498045e-06,,1.0366352666004864e-05,,,2.154694255135018e-06,TMEM120A;TMPIT
4214,,,1.096091417707919e-05,6.698900331962815e-06,,4.6084011430280734e-06,,,4.6193166929421064e-06,6.5245330627199465e-06,,4.0100514676711865e-06,,,,,,,4.924414987986214e-06,,9.957820226877314e-06,5.034798093767547e-06,7.869895435121557e-06,3.0340596963689483e-06,8.735131499770744e-06,,4.1532290308020165e-06,,,1.5138539542195984e-05,7.906368006313894e-06,,,TMEM165;TPARL
4215,,,,,,,,,,,,,,,,6.43757131091325e-05,5.1112194871719606e-05,5.490087934934308e-05,,,,,,,,,,,,,,,,TRBC1;TCRBC2;TRBC2
4216,,3.291083548175072e-06,,2.4712376747356437e-06,,,,,,,1.6611375394390868e-06,,,,,,,,,,,,2.8702713897220377e-06,,,8.86708836418127e-06,7.009787958520782e-06,,,,,,,TRIM65
4217,0.00020271362984742214,0.00041524164947215125,0.0003947769407884489,0.0001764345021335785,0.0003231095294335711,0.00012226785005108463,0.00017799306316738494,0.0002182084368494763,0.00015818734530641227,9.814257222226418e-05,0.0001033957273846393,0.00029730755589421013,0.0001455415998200569,0.00017588335111341292,0.00023854350324922533,0.0001519049943515786,0.00023234724693879354,0.0001786793239528742,0.00023928619534489395,0.00033550815220920627,0.00046625261597333647,0.0001750572327908882,0.0002135069231941062,0.00014241676661327343,4.716778120349122e-05,0.0001495250775781228,8.692143369852358e-05,0.00021620286322169893,0.00038903792655517005,0.0001812274499614937,0.00013213991556208473,9.73423079222385e-05,0.00010743570888309939,TXNDC17;TXNL5
4218,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4219,,,,,,,,,,,,,,,9.778102669367074e-07,,,,,,,,,,,,,,,,,,,
4220,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4221,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4222,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4223,,,,,,,,,,,,,,,,,,,,,,,,,,7.066999106560015e-06,,,,,,,,
4224,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4225,,,,,,,,,,,,3.7228192138140755e-05,,,,,,,,,,,,,,,,,,,,,,
4226,,2.0810566734921894e-06,,1.407176313835066e-06,7.284600961297094e-06,,,,,1.8797168574779308e-06,,,,,,,,1.304425561415291e-05,,,,,,,,1.337768718282244e-05,1.3854947390768892e-06,,,,,4.461569256314204e-06,3.6916256403863052e-06,COMMD5;HT002
4227,0.00011543485195915156,0.00011405278840350308,,6.285394139792792e-05,3.256962564418679e-05,3.790079115383333e-05,6.258713578347664e-05,0.00010360949053615465,8.1119401505506e-05,9.75340899791616e-05,9.605491517192999e-05,4.067840788301285e-05,9.143345787883438e-05,4.201426125478556e-05,8.323281690618067e-05,9.039471771550061e-05,6.15081310391228e-05,2.749668260467104e-05,6.19068411691753e-05,0.0001186145804796468,7.339716433751589e-05,4.532826113005372e-05,4.15488456270042e-05,2.4264655036455314e-05,0.00014926309662621136,0.00018476556585694855,0.00016866341174442276,4.558830457321427e-05,2.9511884458232143e-05,0.0001649965941273217,1.3267986622135072e-05,,4.854255750239842e-05,LASS2;TMSG1;RP11-316M1.2-003;RP11-316M1.2-004;hCG_37078;RP11-316M1.2-002;RP11-316M1.2-006
4228,,,,,,,,,,,,2.2182727625704776e-06,,,,,,,,,,,,,,,,,,,,,,EAR3;ERBAL3;NR2F1;TFCOUP1
4229,,,,,,,3.544533433094513e-06,5.02727379303753e-06,3.3966495268437466e-06,,,,,,,,,,,,,,,,,,2.9846394911678552e-06,,,,,,,HMFN1864;SGEF
4230,8.378088629154846e-06,1.138759223292916e-05,,1.0839107318766787e-05,1.6666245191058662e-05,1.7657705760576022e-05,2.0020922158805545e-05,3.119202269838361e-05,3.8756338267773255e-05,8.387768513098275e-06,2.307573765110346e-05,1.7295612504952105e-05,1.1271822584024278e-05,2.05878374980065e-05,1.1663142799551697e-05,1.4410101932496924e-05,2.1499656979287882e-05,2.2810158372101186e-05,2.3130799518385288e-05,2.872506877440629e-05,0.0001224628272200768,1.1037966180765537e-05,2.022697613515631e-05,9.710109366359875e-06,1.24206249258657e-05,1.6545772035635872e-05,1.0203234803668256e-05,1.2890668529741702e-05,4.3988579921176394e-05,6.046665992256102e-06,1.4018967371881415e-05,2.090858481573892e-05,2.978301455532038e-05,COPS8;CSN8;COP9;hCG_1776875
4231,,1.917780540290313e-05,,,,,,,,,,,,,,,,,,,,,,,,3.643737115484295e-06,,,,,,4.7421429215445186e-06,6.540028693559379e-06,FBG4;FBX17;FBX26;FBXO17;FBXO26
4232,,,,6.528050663764376e-06,1.119128013162508e-05,,,1.6387531451648958e-06,,,,,5.067877918011128e-06,,1.8687086376218402e-06,,,,,,,,,,,,,,,,,,,HABP4
4233,7.492123890754302e-05,8.828052506191792e-05,3.058678126126861e-05,7.819797670906262e-05,6.631744208717199e-05,2.5241390499227027e-05,7.722947403157159e-05,4.150606274039379e-05,2.71178802001771e-05,9.358288642578775e-05,6.342151217468737e-05,4.2363901216036016e-05,4.460177519996993e-05,2.002879085875959e-05,1.1832420440398454e-05,7.390606044736981e-05,6.037797328716459e-05,1.510032520951034e-05,5.9869501834928856e-05,2.7053413910215527e-05,7.021198986871919e-06,2.8579594273667834e-05,5.315449079162268e-05,1.5877061296194656e-05,2.8354464345993632e-05,4.351740965915026e-05,1.7174728524986487e-05,0.0001719746527158363,0.00013174372595265693,7.915347382074134e-05,3.7322955324717316e-05,2.8823295809503467e-05,2.5385788284115797e-05,KIAA0024;PSSA;PTDSS1
4234,,,,6.269277826856597e-06,,,,,,,,,,,,,,,,,,3.074843802069246e-06,7.2366732206689396e-06,,5.336904694171164e-06,6.885921008494806e-06,5.594391830641747e-06,,,,,,,PSEC0038;SLC35E1
4235,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4236,0.0003196487057413398,0.000362540815677927,7.410163274665931e-05,0.00024755603393017655,0.0002621088993883312,0.00027031881544979007,0.00043226699510743916,0.0012187216836299292,0.0004565136185708882,0.00032985983411353063,0.0002799797315592068,0.000527601408985318,0.00028042526855472815,0.00018362750427473933,0.00021981361722487108,0.00033030416719432475,0.0005064359545248067,0.000614872826816538,0.00036694641109983624,0.0008040852159244959,4.660991184016535e-05,0.00045857889036444007,0.000494402845979968,0.0004522536925430715,0.00017282574882821963,0.00030548721302079275,0.00040619528791075306,0.00041503090858020157,0.0005508063544621576,0.00011176401104331593,0.00032998638757261375,0.0001691097466343688,0.0002196026890322312,ERH
4237,,,,,,,,,3.7360935119709327e-06,,,,,,,,,,,,,,,,,,,,,,,,,C6orf84;KIAA1009;QN1
4238,9.362869070939043e-06,1.3049170556734161e-05,,,3.461519374962144e-06,,,,,6.3619527051828084e-06,4.9519196911714635e-06,3.2886067713281688e-06,,,2.4557355259941254e-06,,,4.520352478356746e-06,,,5.491326689581248e-06,4.8258860063249905e-05,4.064264483428083e-05,4.0903184530269325e-05,,1.39840199996439e-06,,9.776635889997848e-06,1.075479017894845e-05,6.700434707616033e-05,2.5629729639103543e-06,7.094758857180695e-06,6.001926237692178e-06,ENDOGL1;ENDOGL2;ENGL;EXOG
4239,,,,,,1.4706938477532528e-06,,,1.4451260768058878e-06,,,,5.149975280403784e-06,,1.2683280374825723e-05,,,,,,,,,,,,,1.4509800496336827e-05,,5.6626273153559135e-05,9.71766727195273e-06,,2.573153258081812e-05,CA13
4240,,,1.921023940707249e-05,,,,9.55038934675693e-06,,,5.9183062735543966e-05,4.0164891009011686e-05,2.7366669456979983e-05,,,,,,,,,,1.1389300693777546e-05,,6.2660538298104955e-06,2.0296467014572823e-05,,8.29321416959271e-06,2.968598345804318e-05,,,,,,FLYWCH2
4241,9.199939053784396e-06,1.8738158471726195e-05,,9.083150628727183e-06,,1.3703398131253879e-05,,,1.0541119525150863e-05,,,,,,,,,,,,,,,,,,,,,,,,,hCG_15204;NRP2;VEGF165R2;DKFZp686J1169
4242,,,,,,,,,,,,,,,,,,,,,1.986087058371699e-05,,,,,,,1.704807868207437e-05,,,,,,EG1;FKSG20;MED28
4243,,,,1.3782706761924553e-05,1.2633356941007332e-05,2.8455438052605004e-05,1.1182298396457365e-05,1.2479337729179528e-05,,,,4.058727991565728e-06,9.653952206855081e-06,,,5.713826552172402e-06,,2.273925859720932e-06,1.5867066593552344e-05,,,5.27578463956314e-06,5.126145890291662e-06,,1.677936213990044e-05,1.5776114019594807e-05,,2.143100023776567e-05,2.041859908415925e-05,,2.778939071641533e-05,9.88197245189686e-06,1.5345945579109302e-05,KIAA0669;TILZ4;TSC22D2
4244,2.5368509433194646e-05,5.1273965582278815e-05,8.338017019660164e-05,2.333321142683708e-05,3.258530323213663e-05,2.3240917854772253e-05,2.3573771906687806e-05,6.1318361040611185e-06,4.844207500809953e-05,4.2171537628023975e-05,5.870790635330146e-05,9.641396571065672e-05,2.2839266097621303e-05,,,1.8994420704083805e-05,,3.235871750667421e-05,7.188820578716082e-05,3.4087023275585575e-05,0.0004228596845643655,1.685928138148073e-05,4.0737555210424314e-05,3.2166078793938994e-05,3.67318199874252e-05,8.830921747371646e-05,5.81299408502011e-05,3.048929912557453e-05,5.1507793028429796e-05,6.297932179848877e-05,3.100666270427125e-05,3.848784889750203e-05,5.308229041987845e-05,WBSCR22;HUSSY-03;PP3381;hCG_18991
4245,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4246,2.040745983027033e-05,1.7152597929608062e-05,,9.6386789827972e-05,0.00011007096318089518,6.158816656785739e-05,8.664611147240613e-06,1.7388316566058567e-05,2.2019413028415096e-05,5.872248643289216e-06,,,7.493697269152736e-05,8.551705406460676e-05,5.374221883378625e-05,9.742065672649726e-06,,1.6004986074626362e-05,,,,2.961856811556354e-05,4.342751330940286e-05,2.192638933925722e-05,1.1776451485531902e-05,,,,,,,,1.3762985544879167e-05,LIPA;RP11-341B24.1-002
4247,,,,,,,1.5977766758922674e-05,1.568290595736105e-05,8.752794614327767e-06,,,,,,,,,,7.6304411020508e-06,,,,,,,,,,,,,,,CCDC138
4248,,,,,,2.2336816460785047e-06,,,,,,1.4624160563558962e-05,,,,,,1.910193225982325e-06,,,,,,,,,,,,,,,,PGS1
4249,,,,,,,,,2.4981743090045235e-06,,,,,,,,,1.1001332747986969e-05,,,,,,,,,,,,,,,,C11orf84
4250,,,,,,,,,,,,,,,,8.262301768211232e-06,,7.495149513915189e-06,,,,,,,,,,,,,,,,KIAA0226;DKFZp313O2236
4251,,,,,,,,,,,,,,,1.716329207069833e-05,,,1.4641322291116042e-06,,,,,,,,,,,,3.0157475214791095e-06,,,,NHEJ1;XLF
4252,,,,,,,,,,,,,,,,9.387113152334828e-06,,2.6860389164406267e-05,,,,3.6418584270049783e-06,9.113599974305332e-06,4.583551564219747e-06,,,,,,,,,,BP2;IBP2;IGFBP2
4253,,5.562741868100025e-06,,,,,,,8.761868639082041e-06,,,1.9530436361466005e-05,1.9706846983269718e-05,,2.9576691606802162e-05,,,2.9157769647307365e-05,1.608946652253641e-05,,4.6492969081392296e-05,,1.934803935337711e-05,,,,,1.1159209760184012e-05,,1.057654884874725e-05,7.76585048654348e-06,,,POLR1D
4254,,,,,,5.226443690333233e-06,,,,,,,,,,2.945439135329773e-05,,1.4412532532719924e-05,,,,,,,,,,,,,,,4.798181299086211e-06,ETV6;TEL;TEL1
4255,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4256,8.042405199329362e-05,0.0001366582665319911,4.269055267794779e-05,5.569837390622325e-05,1.8311830798751895e-05,4.073017496298425e-05,4.463248596630046e-05,0.0001070613063310977,5.739812924016997e-05,4.942110326188459e-05,9.434450122193996e-05,0.00012402263285767897,5.5979903368144436e-05,4.8290503285632144e-05,2.4124903954274516e-05,0.00012485215788382917,8.723193996552922e-05,5.0412855853295045e-05,7.671718246809203e-05,5.689722391605719e-05,3.0483391338707333e-05,3.9799357315672164e-05,7.967131071995704e-05,5.295453044674869e-05,3.413881540436073e-05,7.90360152599198e-05,9.911762360019136e-05,0.00013880478607247027,0.00016028686764300756,1.2381235365917032e-05,7.333427874087077e-05,4.256960680896627e-05,5.3311223988941705e-05,AD-001;HSPC152;HSPC170;TRMT112
4257,4.848081927189911e-06,5.486734021077558e-06,,5.554941840421918e-06,5.3354464672401464e-06,5.1968271923332426e-06,5.026597108772996e-06,6.540222723380586e-06,2.9541581253268197e-06,9.92657518282464e-06,1.0130399975238749e-05,6.539084457821885e-06,,,,,,,6.782934830785468e-06,,2.2442037384505708e-05,2.2575847309637034e-05,1.270000705057501e-05,1.0292174039163873e-05,1.0528644144217e-05,7.0749933568317254e-06,7.687194701682683e-06,1.3389009234980839e-05,1.30247063881661e-05,7.763525423907689e-05,4.2781206178236916e-06,,3.1511977212122424e-06,MRRF
4258,0.00012647158178009533,0.00014742050939767708,6.916251497866991e-05,0.00018707403614006375,0.00011345947425303422,9.679240383392568e-05,0.0002997064414283357,0.00027911137627308487,0.00030417235329491683,4.605135743614342e-05,2.8014223734521235e-05,2.7803018372118254e-05,3.4104535939137366e-05,8.32696485483243e-05,3.099356925799929e-05,0.00013419769391768104,0.00011190166047206082,0.00013108629856214531,0.0001265685032872572,0.00015000684508764757,4.2350572104230193e-05,0.00011420472150744715,7.304861095055944e-05,8.599914260986812e-05,0.0001281139575984722,0.00010466537563007429,0.00013754122278623928,1.7649054374362536e-05,,3.708796287586711e-06,4.2714568642826204e-05,7.661161876605092e-05,4.4049466588094866e-05,PIN4;AL135749.5-003;PAR14;AL135749.5-002
